,title,address,price,building_area,building_use,latitude,longitude,btype
60122,捷運站旁，內部乾淨，格局方正，稀有物件,台北市大安區和平東路二段,52000,44.07,電梯大樓/辦公,25.0241312,121.5435619,電梯大樓
60133,民權西捷運旁車位~鎮金殿大樓,台北市中山區天祥路,3500,3.91,,25.063141899999998,121.52167450000002,nan
60134,中山北近民族東德惠街【全新陽台套房】,台北市中山區中山北路三段,15500,9.0,電梯大樓/獨立套房,25.067206600000002,121.52338370000001,電梯大樓
60138,補教首選.古亭捷運站超值採光辦公室,台北市中正區羅斯福路,50000,47.0,電梯大樓/辦公,25.022413600000004,121.5247237,電梯大樓
60143,光復北+民生商圈附前大庭院超值店辦,台北市松山區光復北路,85000,50.0,公寓/店面,25.0553935,121.5557696,公寓
60144,全新整理2樓店辦邊間醒目，可掛招牌,台北市大安區信義路四段,50000,35.0,公寓/店面,25.034338,121.5563051,公寓
60154,泰和公園三房公寓,台北市信義區吳興街,17000,30.0,公寓/整層住家,25.0193315,121.5708447,公寓
60160,V1坡道平面大車位（近市府站）,台北市信義區基隆路一段,5000,11.0,,25.044169,121.56660900000001,nan
60161,DNRHOUSE精緻雅房(近劍潭站),台北市士林區華齡街,9900,6.0,公寓/雅房,25.0835341,121.519998,公寓
60166,優值大雅房近內湖科學園區,台北市內湖區康寧路一段,6500,8.0,公寓/雅房,25.078424,121.595377,公寓
60168,岳泰峰範電梯4房_可報稅設戶籍、附車位,台北市文山區車前路,55000,65.12,電梯大樓/整層住家,24.9914746,121.54062150000001,電梯大樓
60178,大客廳.雙面採光.近松江市場,台北市中山區錦州街,24500,25.0,電梯大樓/整層住家,25.0604572,121.52994540000002,電梯大樓
60183,北投稀有全配套房出租-超優-小昭,台北市北投區中央南路二段,19000,14.0,電梯大樓/獨立套房,25.126941,121.50120890000001,電梯大樓
60184,近捷運象山站101商圈◎精美裝潢1538,台北市信義區松勇路,150000,67.99,電梯大樓/整層住家,25.0341839,121.5717465,電梯大樓
60190,"內科我最近(1分鐘),捷運5分鐘,限女!",台北市內湖區內湖路一段,9000,7.0,公寓/獨立套房,25.081475,121.5717774,公寓
60194,捷運一分鐘，飯店式管理套房出租!!,台北市內湖區文德路,11000,8.0,公寓/分租套房,25.0778828,121.5835229,公寓
60197,{全新沒住過}中研院旁帝寶大3房,台北市南港區研究院路二段,45000,63.6,電梯大樓/整層住家,25.0444643,121.61573030000001,電梯大樓
60206,美麗華劍南站2房附車位，飯店式管理戶數少,台北市中山區敬業一路,30000,18.0,電梯大樓/整層住家,25.08127480000001,121.5530992,電梯大樓
60215,南西雙捷商圈方正開放空間環境機能優強推薦,台北市中山區中山北路一段,167619,102.0,電梯大樓/辦公,25.0517206,121.5225737,電梯大樓
60220,吃喝玩樂一次滿足~近永春傳統市場,台北市信義區忠孝東路五段,10000,8.0,公寓/獨立套房,25.042397199999996,121.5725396,公寓
60221,捷運古亭站三角窗透天金店面外牆可做廣告,台北市中正區南昌路二段,78000,50.0,透天厝/店面,25.025856,121.522452,透天厝
60223,位松山信義雙區樞紐地段佳視野美眺望101,台北市信義區松隆路,83686,92.33,電梯大樓/辦公,25.0445809,121.569419,電梯大樓
60232,信義區知名豪邸冠德領袖.霸氣五房,台北市信義區松勇路,150000,67.99,電梯大樓/整層住家,25.0349889,121.5704652,電梯大樓
60241,【忠孝敦化】+A美純辦、地點絕佳、機能讚,台北市大安區忠孝東路四段,218000,113.46,電梯大樓/辦公,25.0412845,121.5545288,電梯大樓
60245,※中山溫馨四房名邸(歡迎知名企業承租),台北市中山區新生北路二段,69000,43.665,電梯大樓/整層住家,25.0567766,121.5288358,電梯大樓
60253,"民權商務大樓,鄰近民權西路捷運站",台北市中山區民權西路,99000,66.8,電梯大樓/辦公,25.0639945,121.5223743,電梯大樓
60259,地下一樓B1平面車位，下雨下車免淋雨,台北市中正區南海路,3000,2.0,,25.027593,121.507485,nan
60265,★近大安森林公園★優質使用~屋況優~,台北市大安區和平東路二段,88888,37.84,電梯大樓/整層住家,25.025139199999998,121.5375702,電梯大樓
60277,松江南京機能便捷優質三房,台北市中山區林森北路,42999,13.35,電梯大樓/整層住家,25.051726000000002,121.52582079999999,電梯大樓
60287,科技捷運1分鐘採光方正優辦,台北市大安區復興南路二段,60000,50.0,電梯大樓/辦公,25.025214399999996,121.54364170000001,電梯大樓
60288,MRT西門中華路成都路西寧南2房大器豪邸,台北市萬華區漢口街二段,40000,31.46,電梯大樓/整層住家,25.0455978,121.50735139999999,電梯大樓
60298,台北市文山區興隆公園電梯樓中樓,台北市文山區興隆路二段,39800,58.49,電梯大樓/整層住家,24.998509100000003,121.5451388,電梯大樓
60299,二房電梯新廈有車位,台北市內湖區民權東路六段,30000,23.96,電梯大樓/整層住家,25.0677769,121.5961703,電梯大樓
60300,~新生北電梯二房美美家有陽台~,台北市中山區新生北路二段,30000,24.19,電梯大樓/整層住家,25.054539899999998,121.5268564,電梯大樓
60302,松山文創【園區池畔旁】邊間工作室,台北市信義區忠孝東路四段,17500,10.9,電梯大樓/辦公,25.043807,121.56288,電梯大樓
60304,西湖捷運站旁/近大直~鋼骨氣派辦公含稅,台北市內湖區堤頂大道二段,118000,98.27,電梯大樓/辦公,25.078043700000002,121.56358629999998,電梯大樓
60305,家具家電全+單身廚房紐約風雅房限女性,台北市文山區景華街,8800,7.0,公寓/雅房,24.9949389,121.5453879,公寓
60315,新北投捷運站公園1房1聽1衛新整理,台北市北投區中山路,14500,15.0,電梯大樓/獨立套房,25.1374855,121.51054380000001,電梯大樓
60319,華視對面電梯大三房捷運2分鐘,台北市大安區延吉街,45500,45.0,電梯大樓/整層住家,25.043165,121.55550900000001,電梯大樓
60320,通化夜市臨江街店面(可分租),台北市大安區臨江街,75000,12.0,透天厝/店面,25.029654,121.55686159999999,透天厝
60335,"知名連鎖餐廳,東區粉圓,明曜百貨旁",台北市大安區忠孝東路四段,88888,33.0,,25.0395508,121.55228419999999,nan
60337,近捷運奇岩站§舒適裝潢4房1229,台北市北投區公館路,45000,65.03,電梯大樓/整層住家,25.1241034,121.5064433,電梯大樓
60360,#近萬華車站【龍山寺】藍線捷運單純住宅,台北市萬華區大理街,26000,22.69,電梯大樓/整層住家,25.034624700000002,121.50140320000001,電梯大樓
60361,新裝潢，近國父紀念館捷運、百貨公司和市場,台北市松山區市民大道四段,8500,5.0,公寓/分租套房,25.044619,121.554201,公寓
60370,近民權西路站精華地段大兩房一廳可短租,台北市大同區承德路三段,23000,24.0,公寓/整層住家,25.066620999999998,121.518133,公寓
60374,石牌路一段166巷-捷運石牌站3分鐘,台北市北投區石牌路一段,10500,6.0,公寓/獨立套房,25.113147,121.514564,公寓
60378,雙連捷運.馬偕.中山北商圈靜巷好停機械車,台北市中山區中山北路二段,4000,3.0,,25.0566988,121.5220378,nan
60380,永春後山埤捷運安靜套房,台北市信義區忠孝東路五段,8300,6.0,公寓/分租套房,25.04103850000001,121.5804672,公寓
60385,中山北3段~全新【陽台電梯套房】,台北市中山區中山北路三段,15500,9.0,電梯大樓/獨立套房,25.0678508,121.52402790000001,電梯大樓
60408,景美捷運好宅-已成交(請勿來電),台北市文山區景福街,30000,31.0,公寓/整層住家,24.994949,121.536905,公寓
60412,實踐大學走路三分鐘女學生宿舍禁養寵物,台北市中山區大直街,5000,3.0,公寓/雅房,25.081781,121.54563,公寓
60413,古亭8号出口，可试住７天不滿意可搬離,台北市中正區廈門街,12000,11.0,公寓/分租套房,25.025826000000002,121.51850800000001,公寓
60421,古亭站8号出口可試仼七天不滿意可搬出,台北市中正區廈門街,10000,10.0,公寓/分租套房,25.025826000000002,121.51850800000001,公寓
60424,"13m寬挑高6m金店面,五叉路口車潮多",台北市信義區永吉路,199998,80.0,電梯大樓/店面,25.046734,121.57062649999999,電梯大樓
60426,租~萬華車站1樓,台北市萬華區興寧街,22000,66.0,公寓/整層住家,25.031667499999998,121.4992706,公寓
60430,廉租!靠近中正橋頭，附近生活機能良好,台北市中正區重慶南路三段,8500,9.0,公寓/獨立套房,25.023058,121.516676,公寓
60433,中山北近民族東德惠街【全新陽台套房】,台北市中山區中山北路三段,15500,9.0,電梯大樓/獨立套房,25.067206600000002,121.52338370000001,電梯大樓
60446,近永吉路口.松隆路高樓景觀優質1+1,台北市信義區基隆路一段,28800,15.23,電梯大樓/整層住家,25.0432149,121.5656717,電梯大樓
60448,西門町徒步區※阿宗麵線旁※黃金店面出租,台北市萬華區中華路一段,45000,3.0,,25.0425772,121.50759070000001,nan
60450,~石牌榮總天西三房附車位~,台北市北投區天母西路,40000,53.5,電梯大樓/整層住家,25.1193955,121.5229865,電梯大樓
60466,京站旁優美2房住辦在1樓,台北市大同區長安西路,30000,26.0,公寓/整層住家,25.051867,121.515018,公寓
60470,『雲頂高樓景觀溫馨2+1和室房』,台北市信義區信義路五段,45000,42.0,電梯大樓/整層住家,25.032805800000002,121.56042830000001,電梯大樓
60474,★搶先約看★捷運雙連★有浴缸★日外商最愛,台北市中山區中山北路二段,27000,12.8,電梯大樓/整層住家,25.0592051,121.5237236,電梯大樓
60503,內湖獨棟花園別墅,台北市內湖區康寧路三段,120000,89.97,別墅/整層住家,25.076588100000002,121.61331080000001,別墅
60505,鄰近後山埤站，適合優質單身男女！,台北市信義區中坡南路,13500,5.0,公寓/分租套房,25.0408396,121.585072,公寓
60510,近捷運台北101/世貿站~優質平面美宅~,台北市信義區松勤街,38000,14.51,電梯大樓/獨立套房,25.032064300000002,121.56045759999999,電梯大樓
60511,一流B1大型平面車位出租,台北市南港區南港路二段,4000,4.32,,25.054285,121.6055832,nan
60516,美樂【裝潢新穎*高樓挑高採光*空間大*】,台北市信義區永吉路,53000,45.48,電梯大樓/整層住家,25.0458117,121.56910659999998,電梯大樓
60517,近中山捷運站南京西商圈生活機能佳獨立套房,台北市大同區南京西路,14000,18.0,公寓/獨立套房,25.05099,121.519838,公寓
60519,交通便、生活機能佳有落地陽台的陽光套房,台北市中山區建國北路二段,12000,10.0,公寓/獨立套房,25.059664,121.534972,公寓
60520,陽明山文化大學*獨立套租*傢電齊全*,台北市士林區格致路,12000,8.0,電梯大樓/獨立套房,25.142547600000004,121.5495682,電梯大樓
60521,精緻安靜套房近石牌捷運站三分鐘限女,台北市北投區致遠一路二段,9500,8.0,公寓/獨立套房,25.111717000000002,121.51461699999999,公寓
60529,捷運行天宮6分【純靜溫馨套房】附公用廚房,台北市中山區農安街,10000,8.0,公寓/獨立套房,25.0640068,121.5339355,公寓
60537,獨家！捷運南京復興5分【邊間豪華大４房】,台北市中山區長安東路二段,72000,62.01,電梯大樓/整層住家,25.0473521,121.54251129999999,電梯大樓
60541,近捷運站電梯溫馨裝潢3房加車位,台北市北投區北投路一段,35000,26.18,電梯大樓/整層住家,25.130084399999998,121.50109040000001,電梯大樓
60561,南京復興站~公園旁3米6套房~陽台.浴缸,台北市中山區龍江路,18000,11.0,電梯大樓/獨立套房,25.0524405,121.5402889,電梯大樓
60562,"提高您的品味,晴光商圈,大漢雙城優質美宅",台北市中山區農安街,35000,15.8,電梯大樓/整層住家,25.064752600000002,121.52493290000001,電梯大樓
60571,SOGO附近交通便利,台北市大安區大安路一段,37000,24.02,電梯大樓/整層住家,25.0425282,121.5462723,電梯大樓
60574,石牌捷運站獨立套房二張床，可供二人同住~,台北市北投區義理街,11000,8.0,公寓/獨立套房,25.117818,121.51558100000001,公寓
60578,新明小套房~近大潤發.好市多,台北市內湖區新明路,11000,8.0,公寓/獨立套房,25.0565332,121.58475609999999,公寓
60579,京華城對面住辦工作室套房,台北市松山區吉祥路,12000,8.0,公寓/獨立套房,25.049186,121.56271699999999,公寓
60580,芝山站，天母SOGO。設備齊全，泳池社區,台北市士林區德行西路,25000,15.0,電梯大樓/獨立套房,25.104692,121.5224013,電梯大樓
60582,正福德街邊間三角窗金店面,台北市南港區福德街,41000,25.44,公寓/店面,25.0394677,121.5884446,公寓
60584,捷運象山站6分【精緻電梯大套房】僅剩一戶,台北市信義區信義路六段,13000,7.0,電梯大樓/獨立套房,25.0343323,121.57531740000002,電梯大樓
60585,捷運大直站旁2分【精緻舒適套房】大窗採光,台北市中山區北安路,16000,7.5,公寓/獨立套房,25.080094,121.54798000000001,公寓
60589,電梯大樓六條通大套房松江南京站步行八分鐘,台北市中山區林森北路,10000,10.0,公寓/分租套房,25.049694100000004,121.5281219,公寓
60590,90巷6弄14號5樓,台北市內湖區民權東路六段,9500,12.0,公寓/獨立套房,25.068573,121.58533100000001,公寓
60592,捷運忠孝復興站4分【微風商圈】超值獨戶~,台北市大安區復興南路一段,20000,11.8,電梯大樓/獨立套房,25.0443537,121.54434440000001,電梯大樓
60596,--附5坪大露台,台北市南港區重陽路,32000,27.0,電梯大樓/整層住家,25.062925399999997,121.61393190000001,電梯大樓
60606,後山埤站、優質管理精緻三房、雙主臥雙車位,台北市南港區忠孝東路六段,89999,70.6,電梯大樓/整層住家,25.048230399999998,121.585502,電梯大樓
60613,捷運五分鐘，震大日光高樓層1+1房,台北市中山區農安街,22000,13.96,電梯大樓/整層住家,25.0650752,121.524024,電梯大樓
60623,近信義計畫區~高樓層邊間景觀3+1房,台北市信義區松仁路,56000,42.2,電梯大樓/整層住家,25.031425199999997,121.568495,電梯大樓
60629,西門站《全新套房》中華路.博愛路.可報稅,台北市中正區延平南路,13000,10.0,公寓/獨立套房,25.037928,121.5082315,公寓
60635,近承德路基河路，環境安靜，3房坐擁大露台,台北市士林區後港街,105000,74.38,電梯大樓/整層住家,25.085856,121.52092240000002,電梯大樓
60637,"近捷運世貿站,台北醫學院,莊敬路套房",台北市信義區莊敬路,9500,6.0,公寓/分租套房,25.028728,121.563419,公寓
60656,近捷運松江南京站【欣欣秀泰】電梯2房2廳,台北市中山區新生北路二段,30000,22.0,電梯大樓/整層住家,25.054539899999998,121.5268564,電梯大樓
60665,南京東捷運站/微風商圈景觀無敵電梯套房,台北市松山區復興北路,15000,6.5,電梯大樓/獨立套房,25.0508854,121.54376509999999,電梯大樓
60675,內湖站步行可到優質2樓傢俱可附,台北市內湖區內湖路三段,26000,27.95,公寓/整層住家,25.088004,121.593503,公寓
60677,北投奇岩捷運套房出租~近奇岩捷運站1分鐘,台北市北投區中央南路二段,8500,5.0,公寓/獨立套房,25.127111,121.50014399999999,公寓
60679,全新住宅石材外觀、古亭師大生活圈、近捷運,台北市中正區汀州路二段,50000,23.68,電梯大樓/整層住家,25.02548860000001,121.52911440000001,電梯大樓
60682,♠超優兩房獨洗流理台大空間近中山國中站♠,台北市中山區錦州街,24000,16.0,公寓/整層住家,25.060316,121.54325,公寓
60686,近捷運南京三民站華廈優質家庭式雅房及套房,台北市松山區南京東路五段,15000,6.0,電梯大樓/分租套房,25.0526283,121.55817830000001,電梯大樓
60688,免服務費東門站屋新挑高邊間採光通風有陽台,台北市大安區信義路二段,28000,17.0,電梯大樓/獨立套房,25.034847,121.52492520000001,電梯大樓
60715,博愛特區頂級豪宅揚昇君臨,台北市中正區博愛路,98000,84.0,電梯大樓/整層住家,25.0430803,121.5117288,電梯大樓
60717,坐拥金庫樓上@南西商圈@近中山站,台北市大同區南京西路,146450,101.0,電梯大樓/辦公,25.0520915,121.51893570000001,電梯大樓
60720,大直街實踐大學套房出租,台北市中山區大直街,15000,7.0,公寓/獨立套房,25.083265,121.546617,公寓
60726,~*天母忠誠路亮麗寬敞大宅*~,台北市士林區忠誠路一段,58000,66.5,電梯大樓/整層住家,25.1057924,121.5298844,電梯大樓
60729,磗牆出租限一人住或儲存空間用,台北市北投區中央南路一段,3600,3.0,公寓/分租套房,25.128583,121.50118,公寓
60736,忠孝sogo微風頂級電梯套房,台北市中山區復興北路一段,26800,15.5,電梯大樓/獨立套房,25.047220899999996,121.53896270000001,電梯大樓
60743,近世貿101~包水電網路~超值景觀雅房,台北市信義區吳興街,6800,5.0,公寓/雅房,25.029075600000002,121.5618896,公寓
60747,近永康、麗水綠蔭極美屋~標準兩房住家格局,台北市大安區金華街,29000,21.0,公寓/整層住家,25.030024899999997,121.527123,公寓
60750,遠企旁三角窗金店面,台北市大安區樂業街,48000,11.58,電梯大樓/店面,25.0227002,121.5498793,電梯大樓
60751,中山國小站漂亮套房,台北市中山區林森北路,22000,14.35,電梯大樓/獨立套房,25.0615765,121.52586940000002,電梯大樓
60760,石牌美寓三樓,台北市北投區東陽街,20000,28.0,公寓/整層住家,25.112426899999996,121.51836000000002,公寓
60766,公館捷運舒適和風公寓套房,台北市中正區羅斯福路三段,9000,6.0,公寓/獨立套房,25.016827399999997,121.53241740000001,公寓
60767,近劍南路捷運站美麗華※安靜巷內1376,台北市內湖區內湖路一段,65000,64.13,公寓/整層住家,25.0872395,121.55803229999998,公寓
60769,鬧中靜巷近哈啦影城東湖捷運站(安康路),台北市內湖區安康路,10000,6.0,公寓/獨立套房,25.067470999999998,121.615219,公寓
60771,基隆路~近六張犁站~崇德街1房1聽,台北市信義區崇德街,12000,9.0,公寓/獨立套房,25.024338,121.554891,公寓
60779,仁愛圓環商圈1+2F,台北市大安區仁愛路四段,180000,38.0,,25.0376264,121.5457664,nan
60780,豪門師大★仙境：挑高3米6／附降版式浴缸,台北市大安區師大路,21000,9.08,電梯大樓/獨立套房,25.0236675,121.5279937,電梯大樓
60784,近捷運六張犁站~低公設~高樓採光,台北市信義區基隆路二段,32000,25.81,電梯大樓/整層住家,25.0252765,121.5540035,電梯大樓
60787,後山埤捷運景觀4房另車位,台北市南港區成福路,30000,40.0,電梯大樓/整層住家,25.040931,121.58858000000001,電梯大樓
60789,北投區公所附近透天分租套房,台北市北投區磺港路,6500,4.0,透天厝/分租套房,25.128859,121.50287900000001,透天厝
60792,設計師設計優質套房近東湖捷運康寧路五分街,台北市內湖區安康路,14000,7.0,公寓/獨立套房,25.0666218,121.61446380000001,公寓
60799,薇閣中學旁，樓中樓溫泉套房。,台北市北投區中和街,17000,14.0,電梯大樓/獨立套房,25.1418173,121.49899009999999,電梯大樓
60800,士林中正文林路商圈，公車站人錢潮川流不息,台北市士林區文林路,150000,50.0,電梯大樓/店面,25.096028,121.524474,電梯大樓
60814,罕見正忠孝東路捷運口二樓臨綠樹歐式小豪宅,台北市南港區忠孝東路六段,11500,7.0,公寓/獨立套房,25.049702,121.591756,公寓
60815,中山德惠大同大學面寬5.3米店面,台北市中山區德惠街,80000,32.89,電梯大樓/店面,25.066633,121.523226,電梯大樓
60817,全新裝潢後之小套房/生活機能佳,台北市士林區中正路,12000,9.5,電梯大樓/獨立套房,25.0862402,121.51039840000001,電梯大樓
60819,松江南京6分鐘~南京東2段精緻套房,台北市中山區南京東路二段,15500,9.0,公寓/獨立套房,25.05172,121.533965,公寓
60830,【捷運忠孝復興站3分鐘】優質獨立分租套房,台北市大安區復興南路一段,13000,8.2,電梯大樓/分租套房,25.04392600000001,121.54361100000001,電梯大樓
60835,景美夜市透天金店面(萬得福房屋),台北市文山區景後街,160000,75.0,透天厝/店面,24.991166,121.54231200000001,透天厝
60836,麟光站六張犁優質套房降價急租!!!,台北市大安區和平東路三段,10999,6.0,公寓/分租套房,25.018953,121.556395,公寓
60842,古亭捷運小家庭豪邸!管理嚴謹!採光好~~,台北市大安區潮州街,26900,17.64,電梯大樓/整層住家,25.02801130000001,121.52397920000001,電梯大樓
60855,出租店面鄰近大直.萬豪酒店斜對面基河國宅,台北市中山區樂群二路,55000,43.2,電梯大樓/店面,25.0792213,121.5572826,電梯大樓
60868,乾淨又便宜的套房(只租女性),台北市信義區吳興街,8500,6.0,公寓/獨立套房,25.022789000000003,121.56237,公寓
60870,近六福皇宮，有獨立出口適合餐廳/餐酒館,台北市中山區南京東路三段,150000,83.19,,25.051354500000002,121.5371672,nan
60900,室內車位出租,台北市內湖區民權東路六段,3000,7.36,,25.0683704,121.58504450000001,nan
60903,京美術社區平面大車位,台北市大同區承德路三段,5000,10.0,,25.070954699999998,121.51856570000001,nan
60905,『六張犁』溫馨電梯2房-中信葉瑋婷,台北市信義區基隆路二段,32000,25.81,電梯大樓/整層住家,25.026162,121.55488899999999,電梯大樓
60907,近政大超便宜套房(雙人大床),台北市文山區永安街,6000,5.0,公寓/分租套房,24.986675899999998,121.56875900000001,公寓
60913,找阿旺租屋最划算…有前、後陽台的電梯二房,台北市中山區合江街,25000,22.0,電梯大樓/整層住家,25.058697600000002,121.5392351,電梯大樓
60918,近三總、內科園區、內湖行政中心，全新落成,台北市內湖區民權東路六段,68000,67.6,電梯大樓/整層住家,25.0696234,121.5923882,電梯大樓
60921,金磚，大型休旅車(車高<2000),台北市中山區雙城街,4000,10.96,,25.065269600000004,121.52479650000001,nan
60922,誠可談~信義路四段/通化街~機械中大車位,台北市大安區通安街,5500,4.3,,25.032823999999998,121.553331,nan
60927,一層一戶、三面採光、交通便利,台北市信義區市民大道六段,48000,45.0,電梯大樓/辦公,25.0503901,121.57839550000001,電梯大樓
60936,捷運芝山站旁3樓整層住家,台北市士林區德行西路,21000,26.95,公寓/整層住家,25.10363,121.520407,公寓
60940,新粉刷採光佳舒適雅房交通便利近綠地,台北市萬華區寶興街,7200,8.0,公寓/雅房,25.024219,121.494424,公寓
60941,中正區靜巷住宅,台北市中正區汀州路一段,20000,30.0,公寓/整層住家,25.026949,121.51016499999999,公寓
60942,近北醫，１房１廳１衛，適新婚、上班族,台北市信義區吳興街,14000,16.0,公寓/獨立套房,25.022610999999998,121.563156,公寓
60943,明水路2房1廳_含車位_面中庭_優,台北市中山區明水路,20000,24.0,公寓/整層住家,25.0791836,121.55211640000002,公寓
60945,延平北路5段葫蘆堵圖書館附近,台北市士林區延平北路五段,10000,11.0,公寓/雅房,25.081298,121.51108,公寓
60946,"建成朝外套房,屋況佳",台北市松山區民生東路五段,18000,9.42,電梯大樓/獨立套房,25.0576237,121.5638588,電梯大樓
60953,木新路景觀河堤三房,台北市文山區木新路二段,28000,35.0,電梯大樓/整層住家,24.986867,121.57118500000001,電梯大樓
60963,正大安路~人潮金店面,台北市大安區大安路一段,120000,20.56,,25.034646600000002,121.54665559999998,nan
60968,新東街塔悠路口~機械車位~,台北市松山區塔悠路,4000,3.1,,25.0578079,121.5682139,nan
60969,美容工作室分租,台北市大安區忠孝東路四段,10000,10.0,透天厝/店面,25.041173,121.555196,透天厝
60980,生活機能優/交通方便/近大直捷運站/實踐,台北市中山區大直街,6500,10.0,公寓/雅房,25.082213,121.54594099999998,公寓
60987,天母德行東路方正公寓近高島屋＆蘭雅＆運動,台北市士林區德行東路,27000,38.0,公寓/整層住家,25.1095617,121.53495919999999,公寓
60989,高島屋高樓層電梯4房,台北市士林區忠誠路二段,60000,44.91,電梯大樓/整層住家,25.112861300000002,121.53110500000001,電梯大樓
60990,捷運新裝潢3房泳池健身房24h管理,台北市松山區八德路四段,31000,23.0,電梯大樓/整層住家,25.049821899999998,121.5704956,電梯大樓
60991,~師大商圈溫馨獨立套房~,台北市大安區師大路,21000,9.0,電梯大樓/獨立套房,25.0236675,121.5279937,電梯大樓
60994,古亭捷運雅緻二房,台北市中正區重慶南路三段,39500,21.21,電梯大樓/整層住家,25.0268488,121.51632859999998,電梯大樓
61001,東區美睫、美容、紋繡床分租共30坪,台北市大安區忠孝東路四段,10000,5.0,電梯大樓/店面,25.041769,121.5528793,電梯大樓
61002,格局方正屋狀佳近捷運西門站機能便利,台北市中正區衡陽路,185000,101.3,電梯大樓/辦公,25.0424242,121.5121311,電梯大樓
61003,~*士林捷運站精緻美區居*~,台北市士林區後街,28000,17.42,電梯大樓/整層住家,25.0994672,121.5257322,電梯大樓
61009,O1004師大商圈林立優質店.辦.住,台北市大安區浦城街,130000,90.0,透天厝/店面,25.024599300000002,121.52757539999999,透天厝
61022,南京松江高樓層精美套房出租,台北市中山區南京東路二段,28000,14.6,電梯大樓/獨立套房,25.051776,121.532082,電梯大樓
61026,交通便利優質環境住辦皆宜,台北市文山區羅斯福路五段,28000,35.0,公寓/住辦,25.0068088,121.53812169999999,公寓
61034,~*忠誠路超值靜巷3房美寓*~,台北市士林區忠誠路二段,24000,29.835,公寓/整層住家,25.1149546,121.53245459999998,公寓
61043,{信義區~福德街}生活機能極佳精緻小套房,台北市信義區福德街,7500,5.5,公寓/分租套房,25.038585,121.585384,公寓
61048,~*鄰近古亭站電梯美4房*~,台北市中正區福州街,45000,49.01,電梯大樓/整層住家,25.0278858,121.5176146,電梯大樓
61052,近大安站機能便利分租套房(出租一間套房),台北市大安區復興南路一段,13000,13.0,公寓/分租套房,25.036649,121.54545900000001,公寓
61058,【龍山寺站旁一分鐘】辦公桌位出租/可營登,台北市萬華區大理街,1500,1.0,公寓/辦公,25.034281399999998,121.4949051,公寓
61060,歐洲學校屋新二房有家具,台北市北投區自強街,39800,47.66,電梯大樓/整層住家,25.110256,121.51325,電梯大樓
61061,【２４ＨＲ社區管理.捷運市府站.裝潢新】,台北市信義區永吉路,53000,45.48,電梯大樓/整層住家,25.046573199999997,121.56980120000001,電梯大樓
61063,天母溫馨雅築,台北市士林區天母東路,18000,33.0,公寓/整層住家,25.1201368,121.53646280000001,公寓
61066,近南京東路三段§精美裝潢3房1374,台北市中山區建國北路一段,82000,44.85,電梯大樓/整層住家,25.0500976,121.53616409999998,電梯大樓
61079,永春捷運公園三樓,台北市信義區忠孝東路五段,22000,26.68,公寓/整層住家,25.0380878,121.57361599999999,公寓
61083,象山捷運公寓三樓,台北市信義區信義路六段,25000,32.08,公寓/整層住家,25.033566,121.57521899999999,公寓
61084,3房1廳大坪數住家_走路兩分鐘到松山捷運,台北市松山區饒河街,18000,25.0,公寓/整層住家,25.050632699999998,121.5761795,公寓
61086,成功路陽光街口文德女中前優質獨立套房,台北市內湖區成功路三段,8900,5.5,公寓/獨立套房,25.0777855,121.59011840000001,公寓
61093,★忠孝復興★巴里島風超棒美屋,台北市大安區忠孝東路三段,30000,16.82,電梯大樓/獨立套房,25.0427998,121.54441909999998,電梯大樓
61099,文化大學學生冷氣雅房出租,台北市士林區永公路,4670,5.0,透天厝/雅房,25.122298,121.555935,透天厝
61101,安靜舒適，環境單純，近百齡高中,台北市士林區承德路四段,28000,30.0,電梯大樓/整層住家,25.089598000000002,121.51906299999999,電梯大樓
61108,距離明德捷運站3分鐘到家交通便利,台北市北投區明德路,23000,30.0,公寓/整層住家,25.109718,121.520046,公寓
61114,天母運動公園+高島屋潔淨三房好家居,台北市士林區忠誠路二段,29000,29.2,公寓/整層住家,25.116133899999998,121.532395,公寓
61117,全新粉刷5樓公寓，近東湖國小,台北市內湖區東湖路,16500,29.0,公寓/整層住家,25.069447,121.617534,公寓
61119,信義~優資套房,台北市信義區信義路五段,8000,5.0,公寓/分租套房,25.023136100000002,121.57174679999999,公寓
61123,北歐兩大房/南京三民、松山站/優惠中,台北市內湖區新明路,23000,22.0,公寓/獨立套房,25.053598,121.57740700000001,公寓
61127,●全新2房1廳●國路紀念館站2分鐘,台北市大安區光復南路,37000,18.0,公寓/整層住家,25.039707999999997,121.555972,公寓
61130,忠泰味優質4房+坡車-稀有-釋出-出租,台北市中山區林森北路,93000,71.625,電梯大樓/整層住家,25.056227300000003,121.5250314,電梯大樓
61136,"超近捷運中山國小,有陽臺溫馨套房",台北市中山區農安街,12500,8.0,公寓/獨立套房,25.064951,121.529124,公寓
61147,忠孝復興站微風廣場,台北市大安區八德路二段,12000,9.0,電梯大樓/獨立套房,25.046302999999998,121.54234699999999,電梯大樓
61156,79巷18號3樓,台北市大安區建國南路二段,30000,32.0,電梯大樓/整層住家,25.030715,121.53891499999999,電梯大樓
61161,萬隆站走路5分鐘~羅斯福5段平價套房,台北市文山區羅斯福路五段,8000,8.0,公寓/獨立套房,25.0031087,121.5377176,公寓
61171,忠孝敦南捷運出口/含2車位/CP值高,台北市大安區安和路一段,330000,220.8,電梯大樓/辦公,25.03874200000001,121.55033700000001,電梯大樓
